"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
514057																																																																																				18559	0				15.0381%			2878		19138	0	0						0	0	0	0	2558	19138	0	0.0000%	232	0	3	235	1.2662%	0	0	0	0	1		320		1	0	2878	0	0	0	0	0	0	0		0	2878	0	0	2878	0	0	0	0	0	0						0	0	0		
514066																																																																																				2128911	0				10.1591%			223973		2204652	-62068	0						0	0	0	0	206633	2211971	0	0.0000%	381606	0	1983	383589	18.0181%	0	0	0	0	1		24659		1	0	169224	7319	0	0	-62068	0	0	0		0	223973	0	0	223973	0	0	0	0	0	0						7319	0	0		
514132																																																																																						64491	3721	3721	13.0127%	21.6808%	20.4298%	60770	297457	467004	-5430	-5430			13.6808%			0				39535	461574								0	0	0		0		21235	20.4298%	1	0	55340	0	0	0	-3631	0	-1799	0		0	60770	0	0	60770	0	0	0	0	0	0	0	0	0	3721	0	0	0			
514356																																																																																				29711	0				14.5201%			4159		28643	0	0						0	0	0	0	1199	28703	0	0.0000%	1279	0	195	1474	4.9611%	0	0	0	0	1		3020		1	0	4219	0	0	60	0	0	0	0		0	4159	0	0	4159	0	0	0	0	0	0						60	0	0		
514655																																																																																				721807	0				11.8835%			85111		716214	-7561	0						0	0	0	0	73630	717247	0	0.0000%	30632	0	968	31600	4.3779%	0	0	0	0	1		12514		1	0	78583	893	140	0	-7561	0	0	0		0	85111	0	0	85111	0	0	0	0	0	0						1033	0	55725		
514936																																																																																				353544	0				10.5906%			33357		314968	-236	0						0	0	0	0	8749	314968	0	0.0000%	17714	0	22	17736	5.0166%	0	0	0	0	1		24608		1	0	33121	0	0	0	-236	0	0	0		0	33357	0	0	33357	0	0	0	0	0	0						0	0	12337		
515979																																																																																						7259	220	220	18.8023%	41.9401%	40.6691%	7039	17308	37437	0	0			33.9401%			0				7039	37437								0	0	0		0		0	40.6691%	1	0	7039	0	0	0	0	0	0	0		0	7039	0	0	7039	0	0	0	0	0	0	0	0	0	220	0	0	0			
516154																																																																																						21951	1417	1417	11.7164%	16.0531%	15.0168%	20534	136740	175259	0	0			8.0531%			0				2983	175708								0	0	0		0		18000	15.0168%	1	0	20983	385	64	0	0	0	0	0		0	20534	0	0	20534	0	0	0	0	0	0	0	0	0	1417	0	449	0			
516855																																																																																						106043	9648	9648	11.3736%	13.8373%	12.5783%	96395	766357	847535	-667	0			5.8373%			0				70334	847535								0	0	0		0		26061	12.5783%	1	0	95728	0	0	0	-667	0	0	0		0	96395	0	0	96395	0	0	0	0	0	0	0	0	0	9648	0	0	0			
516873																																																																																						11911	302	302	13.6225%	22.3572%	21.7903%	11609	53276	85219	-1261	0			14.3572%			0				-2610	91929								0	0	0		0		20929	21.7903%	1	0	17058	5632	1078	0	-963	0	-298	0		0	11609	0	0	11609	0	0	0	0	0	0	0	0	0	302	0	6710	0			
517049																																																																																						184596	14285	14285	12.7439%	16.0565%	14.8140%	170311	1149666	1336411	97	0			8.0565%			1				90745	1342722								0	0	0		0		85877	14.8140%	1	0	176719	5267	1044	0	97	0	0	0		0	170311	0	0	170311	0	0	0	0	0	0	0	0	0	14285	0	6311	0			
517357																																																																																				1166870	0				9.5057%			108465		1141052	-7493	0						1	0	0	0	36607	1160873	0	0.0000%	179872	0	15635	195507	16.7548%	0	0	0	0	1		91680		1	0	120794	11622	8200	0	-7462	-31	0	0		0	108465	0	0	108465	0	0	0	0	0	0						19821	0	7073		
517441																																																																																				330668	0				10.7020%			34169		319277	-1999	0						0	0	0	0	23013	321721	0	0.0000%	26953	0	1176	28129	8.5067%	0	0	0	0	1		13600		1	0	34614	2141	303	0	-1999	0	0	0		0	34169	0	0	34169	0	0	0	0	0	0						2444	0	5179		
517674																																																																																						139718	5662	5662	11.9474%	21.0659%	20.2122%	134056	663243	1122051	-18106	29			13.0659%			0				135939	1123963								0	0	0		0		0	20.2122%	1	0	117833	1883	0	0	-4712	0	29	-13423		0	134056	0	0	134056	0	0	0	0	0	0	0	0	0	5662	0	1883	0			
518037																																																																																				1142551	0				10.2586%			115494		1125829	-50486	0						0	0	0	0	49494	1125829	0	0.0000%	141562	0	1631	143193	12.5327%	0	0	0	0	1		66000		1	0	65008	0	0	0	-50486	0	0	0		0	115494	0	0	115494	0	0	0	0	0	0						0	0	0		
518176																																																																																				52422	0				26.7805%			14718		54958	-1209	0						0	0	0	0	14718	54958	0	0.0000%	2336	0	0	2336	4.4561%	0	0	0	0	1		0		1	0	13509	0	0	0	-1209	0	0	0		0	14718	0	0	14718	0	0	0	0	0	0						0	0	0		
518354																																																																																						11072	454	454	15.9176%	31.3468%	30.0614%	10618	35321	66706	0	0			23.3468%			0				9267	66706								0	0	0		0		1351	30.0614%	1	0	10618	0	0	0	0	0	0	0		0	10618	0	0	10618	0	0	0	0	0	0	0	0	0	454	0	0	0			
518877																																																																																						16388	1329	1329	9.3075%	15.4516%	14.1986%	15059	106060	161795	-316	0			7.4516%			0				6468	161795								0	0	0		0		8591	14.1986%	1	0	14743	0	0	0	-316	0	0	0		0	15059	0	0	15059	0	0	0	0	0	0	0	0	0	1329	0	0	0			
519146																																																																																				408311	0				8.7436%			33905		387769	-8852	0						0	0	0	0	20009	387769	0	0.0000%	228	0	8	236	0.0578%	0	0	0	0	1		13896		1	0	25053	0	0	0	-8852	0	0	0		0	33905	0	0	33905	0	0	0	0	0	0						0	0	21762		
519360																																																																																				215180	0				16.5982%			37098		223506	0	0						0	0	0	0	22637	223760	0	0.0000%	5720	0	1952	7672	3.5654%	0	0	0	0	1		14715		1	0	37352	0	0	254	0	0	0	0		0	37098	0	0	37098	0	0	0	0	0	0						254	0	0		
519445																																																																																				170159	0				9.4756%			15923		168042	-2866	0						0	0	0	0	581	168042	0	0.0000%	15823	0	514	16337	9.6010%	0	0	0	0	1		15342		1	0	13057	0	0	0	-2866	0	0	0		0	15923	0	0	15923	0	0	0	0	0	0						0	0	0		
519874																																																																																				71753	0				9.5974%			7066		73624	-933	0						0	0	0	0	6016	73624	0	0.0000%	2158	0	0	2158	3.0075%	0	0	0	0	1		1050		1	0	6133	0	0	0	-933	0	0	0		0	7066	0	0	7066	0	0	0	0	0	0						0	0	0		
520003																																																																																				1527182	0				10.3001%			159228		1545893	-22002	0						0	0	0	0	159227	1545893	0	0.0000%	247771	0	7445	255216	16.7116%	0	0	0	0	1		1		1	0	137226	0	0	0	-22002	0	0	0		0	159228	0	0	159228	0	0	0	0	0	0						0	0	0		
520423																																																																																				337412	0				16.6814%			55319		331620	-2954	0						0	0	0	0	52609	331620	0	0.0000%	21224	0	0	21224	6.2902%	0	0	0	0	1		2710		1	0	52365	0	0	0	-2954	0	0	0		0	55319	0	0	55319	0	0	0	0	0	0						0	0	0		
520777																																																																																				419594	0				14.1023%			61254		434356	-13040	0						0	0	0	0	61254	434356	0	0.0000%	26162	0	0	26162	6.2351%	0	0	0	0	1		0		1	0	48214	0	0	0	-13040	0	0	0		0	61254	0	0	61254	0	0	0	0	0	0						0	0	0		
521064																																																																																				66175	0				10.5790%			6768		63976	-1329	0						0	0	0	0	6518	63976	0	0.0000%	580	0	36	616	0.9309%	0	0	0	0	1		250		1	0	5439	0	0	0	-1329	0	0	0		0	6768	0	0	6768	0	0	0	0	0	0						0	0	0		
521158																																																																																						66129	4237	4237	11.0957%	19.5554%	18.3024%	61892	338163	557801	845	0			11.5554%			0				54741	557801								0	0	0		0		7151	18.3024%	1	0	62737	0	0	0	845	0	0	0		0	61892	0	0	61892	0	0	0	0	0	0	0	0	0	4237	0	0	0			
521970																																																																																						40074	2162	2162	10.5362%	22.5948%	21.3759%	37912	177359	359825	-1349	0			14.5948%			0				39262	361175								0	0	0		0		0	21.3759%	1	0	37913	389	0	961	-1349	0	0	0		0	37912	0	0	37912	0	0	0	0	0	0	0	0	0	2162	0	1350	0			
522034																																																																																						10347	558	558	8.3094%	18.8114%	17.7969%	9789	55004	117807	-5650	0			10.8114%			0				8181	117807								0	0	0		0		1608	17.7969%	1	0	4139	0	0	0	-5650	0	0	0		0	9789	0	0	9789	0	0	0	0	0	0	0	0	0	558	0	0	0			
522454																																																																																				83390	0				10.4293%			8542		81904	-1646	0						0	0	0	0	6909	81911	0	0.0000%	2218	0	0	2218	2.6598%	0	0	0	0	1		1640		1	0	6903	0	7	0	-1646	0	0	0		0	8542	0	0	8542	0	0	0	0	0	0						7	0	0		
522605																																																																																						465418	32696	32696	10.9197%	14.1710%	13.1755%	432722	3284305	3962756	-42906	0			6.1710%			0				299738	4086404								0	0	0		0		256632	13.1755%	1	0	513464	119477	4171	0	-42446	570	-1030	0		0	432722	0	0	432722	0	0	0	0	0	0	0	0	0	32696	0	123648	0			
522669																																																																																						42784	3007	3007	11.9675%	17.8595%	16.6043%	39777	239559	332376	-1953	0			9.8595%			1				31580	333079								0	0	0		0		8900	16.6043%	1	0	38527	703	0	0	-1953	0	0	0		0	39777	0	0	39777	0	0	0	0	0	0	0	0	0	3007	0	703	0			
522753																																																																																						53211	3194	3194	11.3659%	20.8223%	19.5724%	50017	255548	440061	-15478	0			12.8223%			0				29039	442218								0	0	0		0		23135	19.5724%	1	0	36696	2157	0	0	-15478	0	0	0		0	50017	0	0	50017	0	0	0	0	0	0	0	0	0	3194	0	2157	0			
523161																																																																																				426955	0				10.7566%			47652		443002	-8437	0						0	0	0	0	41225	443002	0	0.0000%	27656	0	50	27706	6.4892%	0	0	0	0	1		6427		1	0	39215	0	0	0	-8437	0	0	0		0	47652	0	0	47652	0	0	0	0	0	0						0	0	0		
524579																																																																																				1004535	0				16.0894%			159639		992199	-2274	0						0	0	0	0	159639	992199	0	0.0000%	90218	0	2997	93215	9.2794%	0	0	0	0	1		0		1	0	157365	0	0	0	-2274	0	0	0		0	159639	0	0	159639	0	0	0	0	0	0						0	0	61923		
524757																																																																																				68801	0				9.7654%			6420		65742	31	0						0	0	0	0	5564	65742	0	0.0000%	5834	0	158	5992	8.7092%	0	0	0	0	1		856		1	0	6451	0	0	0	31	0	0	0		0	6420	0	0	6420	0	0	0	0	0	0						0	0	0		
524766																																																																																				123870	0				17.5847%			21728		123562	58	0						0	0	0	0	13638	126208	0	0.0000%	13402	0	869	14271	11.5209%	0	0	0	0	1		10736		1	0	24432	2646	0	0	58	0	0	0		0	21728	0	0	21728	0	0	0	0	0	0						2646	0	0		
524953																																																																																						49061	4426	4426	9.7938%	13.9536%	12.6948%	44635	351602	455746	0	0			5.9536%			0				32356	455746								0	0	0		0		12279	12.6948%	1	0	44635	0	0	0	0	0	0	0		0	44635	0	0	44635	0	0	0	0	0	0	0	0	0	4426	0	0	0			
524971																																																																																						93707	6546	6546	10.5268%	14.6272%	13.6054%	87161	640637	827990	-8571	0			6.6272%			0				50776	827990								0	0	0		0		36385	13.6054%	1	0	78590	0	0	0	-8571	0	0	0		0	87161	0	0	87161	0	0	0	0	0	0	0	0	0	6546	0	0	0			
525053																																																																																						89178	7944	7944	9.9556%	14.0371%	12.7867%	81234	635302	815961	-2853	0			6.0371%			0				66847	815961								0	0	0		0		14387	12.7867%	1	0	78381	0	0	0	-2853	0	0	0		0	81234	0	0	81234	0	0	0	0	0	0	0	0	0	7944	0	0	0			
525549																																																																																						308766	26193	26193	9.4925%	11.6702%	10.6802%	282573	2645766	2976808	-19674	0			3.6702%			0				122715	3026907								0	0	0		0		209957	10.6802%	1	0	312998	28544	21555	0	-19674	0	0	0		0	282573	0	0	282573	0	0	0	0	0	0	0	0	0	26193	0	50099	0			
526452			233316	13248	13248	16.9162%	22.1450%	20.8876%	220068	1053584	1300930	-1237	0			14.1450%						113334	1302694								0	0	0		110000	20.8876%	0	222097	814	950	0	265	0	0	0		0	220068	0	0	220068	0	0	0	0	0	0	0	0	0	13248	0	1764	0																																						0																	0				1																															
526519																																																																																						130060	7671	7671	8.8592%	16.2633%	15.3040%	122389	799717	1381494	-23417	0			8.2633%			0				112594	1381833								0	0	0		0		10134	15.3040%	1	0	99311	339	0	0	-23417	0	0	0		0	122389	0	0	122389	0	0	0	0	0	0	0	0	0	7671	0	339	0			
526854																																																																																				613481	0				10.9299%			66853		611654	-8879	0						0	0	0	0	51385	611661	0	0.0000%	91398	0	1699	93097	15.1752%	0	0	0	0	1		15475		1	0	57981	0	7	0	-8879	0	0	0		0	66853	0	0	66853	0	0	0	0	0	0						7	0	0		
527057																																																																																						19129	1808	1808	9.0895%	13.0295%	11.7980%	17321	146813	190561	-1647	0			5.0295%			0				16721	190561								0	0	0		0		600	11.7980%	1	0	15674	0	0	0	-1647	0	0	0		0	17321	0	0	17321	0	0	0	0	0	0	0	0	0	1808	0	0	0			
527178																																																																																						21910	1658	1658	9.8174%	16.1799%	14.9555%	20252	135415	206287	-91	0			8.1799%			0				9406	206300								0	0	0		0		10859	14.9555%	1	0	20174	13	0	0	-91	0	0	0		0	20252	0	0	20252	0	0	0	0	0	0	0	0	0	1658	0	13	0			
527600																																																																																						148586	6413	6413	8.6479%	13.2501%	12.6782%	142173	1121395	1644019	-13367	0			5.2501%			0				162785	1664631								0	0	0		0		0	12.6782%	1	0	149418	18602	2010	0	-7728	3471	-2379	-6731		0	142173	0	0	142173	0	0	0	0	0	0	0	0	0	6413	0	20612	0			
527749																																																																																						10235	629	629	8.5769%	16.8206%	15.7869%	9606	60848	111998	-1201	0			8.8206%			0				3231	112386								0	0	0		0		6700	15.7869%	1	0	8730	388	0	0	-1264	0	0	0		0	9606	0	0	9606	0	0	0	0	0	0	0	0	0	629	0	388	0			
527954																																																																																						3569237	351186	351186	10.0808%	12.8933%	11.6247%	3218051	27682816	31922521	-225182	0			4.8933%			1				2582572	32227084								0	0	0		0		940043	11.6247%	1	0	3297433	242213	62350	0	-171434	0	-53749	2		0	3218051	0	0	3218051	0	0	0	0	0	0	0	0	0	351186	0	304563	0			
528102																																																																																				414887	0				10.8299%			44320		409237	-8387	101						0	0	0	0	0	409686	0	0.0000%	22468	0	0	22468	5.4155%	0	0	0	0	1		44668		1	0	36281	215	0	133	-8286	0	-101	0		0	44320	0	0	44320	0	0	0	0	0	0						348	0	25751		
528241																																																																																						29784	2045	2045	12.9742%	16.6132%	15.4725%	27739	179279	213801	-1522	0			8.6132%			0				19942	218819								0	0	0		0		12815	15.4725%	1	0	31235	5018	0	0	-1522	0	0	0		0	27739	0	0	27739	0	0	0	0	0	0	0	0	0	2045	0	5018	0			
528849																																																																																						151276	12088	12088	8.9720%	11.0821%	10.1965%	139188	1365051	1551366	-4336	0			3.0821%			1				74857	1569502								0	0	0		0		82467	10.1965%	1	0	152988	11663	6473	0	-4336	0	0	0		0	139188	0	0	139188	0	0	0	0	0	0	0	0	0	12088	0	18136	0			
528960																																																																																						277879	13405	13405	13.4525%	26.1502%	24.8887%	264474	1062628	1965984	3391	0			18.1502%			0				201194	1965984								0	0	0		0		63280	24.8887%	1	0	267865	0	0	0	3391	0	0	0		0	264474	0	0	264474	0	0	0	0	0	0	0	0	0	13405	0	0	0			
529275																																																																																						47710	2823	2823	11.4843%	21.2411%	19.9842%	44887	224612	390857	-8146	0			13.2411%			0				44549	392582								0	0	0		0		2001	19.9571%	1	0	38404	0	0	0	-8146	0	0	0		1724	44826	0	0	44826	0	0	61	61	0	61	0	0	0	2823	0	1725	0			
529341																																																																																						84457	6496	6496	9.8932%	14.2691%	13.1716%	77961	591889	788029	-6752	0			6.2691%			0				34306	789124								0	0	0		0		44750	13.1716%	1	0	72304	0	0	1095	-6752	0	0	0		0	77961	0	0	77961	0	0	0	0	0	0	0	0	0	6496	0	1095	0			
529659																																																																																				398591	0				11.9719%			47703		398459	-4534	0						0	0	0	0	37203	398459	0	0.0000%	8487	0	4412	12899	3.2361%	0	0	0	0	1		10500		1	0	43169	0	0	0	-4534	0	0	0		0	47703	0	0	47703	0	0	0	0	0	0						0	0	38217		
529958																																																																																						412895	26372	26372	12.7948%	18.1971%	17.0348%	386523	2269017	3020933	-5553	0			10.1971%			0				278804	3026241								0	0	0		0		113027	17.0348%	1	0	386278	5200	108	0	-5553	0	0	0		0	386523	0	0	386523	0	0	0	0	0	0	0	0	0	26372	0	5308	0			
530655																																																																																						49433	3520	3520	8.9244%	16.3670%	15.2016%	45913	302028	514464	-21864	0			8.3670%			0				41729	523983								0	0	0		0		14250	15.2016%	1	0	34115	9202	317	0	-145	0	0	-21172		0	45913	0	0	45913	0	0	0	0	0	0	0	0	0	3520	0	9519	0			
530851																																																																																				380468	0				10.3235%			38505		372984	-7506	0						1	0	0	0	23505	372984	0	0.0000%	9128	0	3	9131	2.3999%	0	0	0	0	1		15000		1	0	30999	0	0	0	-7506	0	0	0		0	38505	0	0	38505	0	0	0	0	0	0						0	0	1581		
531157																																																																																				92610	0				15.1366%			14031		92696	-1428	0						0	0	0	0	10615	92696	0	0.0000%	16378	0	200	16578	17.9009%	0	0	0	0	1		3416		1	0	12603	0	0	0	-1428	0	0	0		0	14031	0	0	14031	0	0	0	0	0	0						0	0	0		
531250																																																																																						89836	8351	8351	11.0515%	13.5004%	12.2454%	81485	665432	737318	-3482	0			5.5004%			0				25921	741500								0	0	0		0		59746	12.2454%	1	0	82185	2691	1491	0	-3482	0	0	0		0	81485	0	0	81485	0	0	0	0	0	0	0	0	0	8351	0	4182	0			
532042																																																																																						81774	6095	6095	10.3667%	16.8249%	15.5708%	75679	486030	730021	-646	0			8.8249%			0				59916	732451								0	0	0		0		18193	15.5708%	1	0	77463	1931	499	0	-524	0	0	-122		0	75679	0	0	75679	0	0	0	0	0	0	0	0	0	6095	0	2430	0			
532453																																																																																						10726	255	255	16.0428%	30.3449%	29.6234%	10471	35347	65269	-353	0			22.3449%			0				3801	65269								0	0	0		0		6670	29.6234%	1	0	10118	0	0	0	-353	0	0	0		0	10471	0	0	10471	0	0	0	0	0	0	0	0	0	255	0	0	0			
532752																																																																																				111147	0				11.0788%			12479		112639	-1084	0						0	0	0	0	9402	112639	0	0.0000%	0	0	249	249	0.2240%	0	0	0	0	1		3077		1	0	11395	0	0	0	-1084	0	0	0		0	12479	0	0	12479	0	0	0	0	0	0						0	0	10854		
533124																																																																																				350975	0				13.1065%			45984		350848	-449	0						0	0	0	0	-431	350848	0	0.0000%	18048	0	124	18172	5.1776%	0	0	0	0	1		46415		1	0	45535	0	0	0	-449	0	0	0		0	45984	0	0	45984	0	0	0	0	0	0						0	0	0		
533227																																																																																						9426	840	840	8.8852%	13.9232%	12.6824%	8586	67700	96633	-797	0			5.9232%			0				7074	96633								0	0	0		0		1512	12.6824%	1	0	7789	0	0	0	-797	0	0	0		0	8586	0	0	8586	0	0	0	0	0	0	0	0	0	840	0	0	0			
533535																																																																																				248210	0				20.2776%			51049		251751	-20946	0						0	0	0	0	49449	251751	0	0.0000%	15606	0	66	15672	6.3140%	0	0	0	0	1		1600		1	0	30103	0	0	0	-20946	0	0	0		0	51049	0	0	51049	0	0	0	0	0	0						0	0	0		
534073																																																																																				59756	0				15.8992%			9733		61217	-1058	0						0	0	0	0	9733	61217	0	0.0000%	2584	0	0	2584	4.3243%	0	0	0	0	1		0		1	0	8675	0	0	0	-1058	0	0	0		0	9733	0	0	9733	0	0	0	0	0	0						0	0	0		
534242																																																																																				42345	0				12.4824%			5305		42500	-262	0						0	0	0	0	4605	42500	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		700		1	0	5043	0	0	0	-262	0	0	0		0	5305	0	0	5305	0	0	0	0	0	0						0	0	0		
534466																																																																																				239436	0				11.6200%			27690		238296	-65	0						0	0	0	0	25690	238296	0	0.0000%	2608	0	112	2720	1.1360%	0	0	0	0	1		2000		1	0	27625	0	0	0	-65	0	0	0		0	27690	0	0	27690	0	0	0	0	0	0						0	0	0		
534756																																																																																				309759	0				12.2749%			37816		308076	-2785	0						1	0	0	0	35863	308194	0	0.0000%	35679	0	50	35729	11.5345%	0	0	0	0	1		2071		1	0	35149	118	0	0	-2785	0	0	0		0	37816	0	0	37816	0	0	0	0	0	0						118	0	0		
534859																																																																																				98492	0				10.4552%			10099		96593	0	0						0	0	0	0	7824	96593	0	0.0000%	7146	0	0	7146	7.2554%	0	0	0	0	1		2275		1	0	10099	0	0	0	0	0	0	0		0	10099	0	0	10099	0	0	0	0	0	0						0	0	0		
534877																																																																																				1010779	0				9.9265%			101554		1023057	-8104	0						0	0	0	0	81992	1026439	0	0.0000%	47450	0	0	47450	4.6944%	0	0	0	0	1		18944		1	0	92832	1714	2	1666	-6986	-1118	0	0		0	97554	0	0	97554	4000	0	0	4000	0	4000						3382	0	29787		
535034																																																																																				197995	0				9.7238%			19243		197895	-1416	0						0	0	0	0	10243	197895	0	0.0000%	13354	0	370	13724	6.9315%	0	0	0	0	1		9000		1	0	17827	0	0	0	-1416	0	0	0		0	19243	0	0	19243	0	0	0	0	0	0						0	0	1018		
535575																																																																																						15683	977	977	8.9953%	18.5620%	17.4056%	14706	84490	163486	-1201	0			10.5620%			0				12582	163486								0	0	0		0		2124	17.4056%	1	0	13505	0	0	0	-429	0	0	-772		0	14706	0	0	14706	0	0	0	0	0	0	0	0	0	977	0	0	0			
535753																																																																																						449891	28849	28849	15.5015%	19.5097%	18.2587%	421042	2305981	2716137	-21447	0			11.5097%			0				126357	2728807								0	0	0		0		307355	18.2587%	1	0	412265	12501	44	125	-21447	0	0	0		0	421042	0	0	421042	0	0	0	0	0	0	0	0	0	28849	0	12670	0			
535931																																																																																						21233	1936	1936	8.7559%	13.7539%	12.4998%	19297	154378	220389	-4399	0			5.7539%			1				8511	220570								0	0	0		0		10967	12.4998%	1	0	15079	0	0	181	-4399	0	0	0		0	19297	0	0	19297	0	0	0	0	0	0	0	0	0	1936	0	181	0			
535940																																																																																						33829	1863	1863	9.7283%	12.8722%	12.1633%	31966	262806	328589	-6356	0			4.8722%			0				27457	331615								0	0	0		0		7535	12.1633%	1	0	28636	3026	0	0	-6356	0	0	0		0	31966	0	0	31966	0	0	0	0	0	0	0	0	0	1863	0	3026	0			
536059																																																																																						270264	20404	20404	12.7833%	16.1645%	14.9441%	249860	1671961	1954589	-3493	0			8.1645%			0				233436	1955679								0	0	0		0		17514	14.9441%	1	0	247457	101	989	0	-3493	0	0	0		0	249860	0	0	249860	0	0	0	0	0	0	0	0	0	20404	0	1090	0			
536349																																																																																						54390	4114	4114	9.1705%	13.9283%	12.8747%	50276	390501	548236	-5416	0			5.9283%			0				24918	559806								0	0	0		0		36928	12.8747%	1	0	56430	9565	2005	0	-5416	0	0	0		0	50276	0	0	50276	0	0	0	0	0	0	0	0	0	4114	0	11570	0			
536527																																																																																						125793	5536	5536	15.6522%	28.6158%	27.3564%	120257	439593	768307	-14403	0			20.6158%			0				39312	768307								0	0	0		0		80945	27.3564%	1	0	105854	0	0	0	-14403	0	0	0		0	120257	0	0	120257	0	0	0	0	0	0	0	0	0	5536	0	0	0			
536554																																																																																						131233	10660	10660	12.7663%	15.4339%	14.1802%	120573	850289	944463	281	0			7.4339%			0				47073	944463								0	0	0		0		73500	14.1802%	1	0	120854	0	0	0	281	0	0	0		0	120573	0	0	120573	0	0	0	0	0	0	0	0	0	10660	0	0	0			
536853																																																																																				61749	0				21.5181%			13721		63765	-587	0						0	0	0	0	11507	63765	0	0.0000%	427	0	125	552	0.8939%	0	0	0	0	1		2214		1	0	13134	0	0	0	-587	0	0	0		0	13721	0	0	13721	0	0	0	0	0	0						0	0	2588		
537243																																																																																				217712	0				13.0458%			27537		211080	-6847	0						0	0	0	0	23602	211090	0	0.0000%	19807	0	0	19807	9.0978%	0	0	0	0	1		3945		1	0	20700	10	0	0	-6847	0	0	0		0	27537	0	0	27537	0	0	0	0	0	0						10	0	0		
537449																																																																																						402567	35970	35970	10.0497%	11.5740%	10.5398%	366597	3478207	3647850	-15032	0			3.5740%			1				256274	3658749								0	0	0		0		121222	10.5398%	1	0	362464	10387	512	0	-12026	-3004	0	-2		0	366597	0	0	366597	0	0	0	0	0	0	0	0	0	35970	0	10899	0			
537551																																																																																						32174	3255	3255	10.1574%	12.3553%	11.1054%	28919	260406	284709	-17	0			4.3553%			0				13546	284709								0	0	0		0		15373	11.1054%	1	0	28902	0	0	0	-17	0	0	0		0	28919	0	0	28919	0	0	0	0	0	0	0	0	0	3255	0	0	0			
537560																																																																																						209341	16777	16777	7.8311%	15.7536%	14.4911%	192564	1328842	2458964	3196	0			7.7536%			0				159873	2458964								0	0	0		0		32691	14.4911%	1	0	195760	0	0	0	833	4154	0	-1791		0	192564	0	0	192564	0	0	0	0	0	0	0	0	0	16777	0	0	0			
538222																																																																																						19310	502	502	20.3418%	31.6775%	30.8540%	18808	60958	92460	-49	0			23.6775%			0				16808	92460								0	0	0		0		2000	30.8540%	1	0	18759	0	0	0	-49	0	0	0		0	18808	0	0	18808	0	0	0	0	0	0	0	0	0	502	0	0	0			
538473																																																																																						96628	8779	8779	9.1314%	13.1434%	11.9493%	87849	735183	962051	-2819	0			5.1434%			0				81914	962926								0	0	0		0		6810	11.9493%	1	0	85905	0	0	875	-2819	0	0	0		0	87849	0	0	87849	0	0	0	0	0	0	0	0	0	8779	0	875	0			
538754																																																																																						52156	3724	3724	13.0055%	16.7556%	15.5592%	48432	311275	372395	-4637	0			8.7556%			0				46832	372395								0	0	0		0		1600	15.5592%	1	0	43795	0	0	0	-4637	0	0	0		0	48432	0	0	48432	0	0	0	0	0	0	0	0	0	3724	0	0	0			
538802			250751	11049	11049	10.3151%	19.8735%	18.9978%	239702	1261733	2323797	-1139	0			11.8735%						216386	2323797								0	0	0		23316	18.9978%	0	238563	0	0	0	-707	-432	0	0		0	239702	0	0	239702	0	0	0	0	0	0	0	0	0	11049	0	0	0																																						0																	0				1																															
