"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
968155																																																																																						15443	1146	1146	10.1437%	16.3933%	15.1768%	14297	94203	140944	-1901	0			8.3933%			0				12297	140944								0	0	0		0		2000	15.1768%	1	0	12396	0	0	0	-1901	0	0	0		0	14297	0	0	14297	0	0	0	0	0	0	0	0	0	1146	0	0	0			
968249																																																																																						39678	3173	3173	8.3315%	11.5636%	10.6389%	36505	343128	438157	-17526	0			3.5636%			0				8621	451860								0	0	0		0		41587	10.6389%	1	0	32682	13406	297	0	-17526	0	0	0		0	36505	0	0	36505	0	0	0	0	0	0	0	0	0	3173	0	13703	0			
968744																																																																																				490156	0				10.3184%			50108		485617	-12008	0						0	0	0	0	29302	486141	0	0.0000%	37689	0	449	38138	7.7808%	0	0	0	0	1		21330		1	0	38624	497	27	0	-11895	0	-113	0		0	50108	0	0	50108	0	0	0	0	0	0						524	0	0		
969059																																																																																						8129	301	301	10.6909%	29.7657%	28.6635%	7828	27310	73221	-1905	0			21.7657%			0				3138	73221								0	0	0		0		4690	28.6635%	1	0	5923	0	0	0	-1905	0	0	0		0	7828	0	0	7828	0	0	0	0	0	0	0	0	0	301	0	0	0			
969255																																																																																						37853	3038	3038	8.6179%	15.5756%	14.3255%	34815	243028	403986	-688	0			7.5756%			0				23415	403986								0	0	0		0		11400	14.3255%	1	0	34127	0	0	0	-688	0	0	0		0	34815	0	0	34815	0	0	0	0	0	0	0	0	0	3038	0	0	0			
969639																																																																																				261550	0				9.9797%			26310		263636	-4346	0						0	0	0	0	25544	263636	0	0.0000%	10321	0	0	10321	3.9461%	0	0	0	0	1		766		1	0	21964	0	0	0	-4346	0	0	0		0	26310	0	0	26310	0	0	0	0	0	0						0	0	0		
969844																																																																																						33534	1658	1658	12.1707%	19.3418%	18.3855%	31876	173376	261908	-9476	0			11.3418%			0				15585	261908								0	0	0		0		16291	18.3855%	1	0	22400	0	0	0	-9476	0	0	0		0	31876	0	0	31876	0	0	0	0	0	0	0	0	0	1658	0	0	0			
969956																																																																																						12519	112	112	15.5163%	63.9900%	63.4175%	12407	19564	79961	-3844	0			55.9900%			0				8107	79961								0	0	0		0		4300	63.4175%	1	0	8563	0	0	0	-4200	0	356	0		0	12407	0	0	12407	0	0	0	0	0	0	0	0	0	112	0	0	0			
970055																																																																																				361349	0				9.3639%			34718		370765	-11167	0						0	0	0	0	2718	370765	0	0.0000%	45781	0	3676	49457	13.6868%	0	0	0	0	1		32000		1	0	23551	0	0	0	-11167	0	0	0		0	34718	0	0	34718	0	0	0	0	0	0						0	0	958		
971070																																																																																						15064	289	289	10.4448%	24.1306%	23.6676%	14775	62427	141458	-1772	0			16.1306%			0				6104	141543								0	0	0		0		8756	23.6676%	1	0	13088	0	0	0	-1354	0	-418	0		85	14775	0	0	14775	0	0	0	0	0	0	0	0	0	289	0	85	0			
971379																																																																																				17768	0				12.2700%			2161		17612	0	0						0	0	0	0	2266	17717	0	0.0000%	1071	0	0	1071	6.0277%	0	0	0	0	1		0		1	0	2266	0	105	0	0	0	0	0		0	2161	0	0	2161	0	0	0	0	0	0						105	0	0		
971959																																																																																						320690	27568	27568	9.1366%	12.5345%	11.4570%	293122	2558449	3208231	-47752	0			4.5345%			0				160762	3245619								0	0	0		0		169747	11.4570%	1	0	282757	26645	10742	0	-47752	0	0	0		0	293122	0	0	293122	0	0	0	0	0	0	0	0	0	27568	0	37388	0			
972143																																																																																						16337	1148	1148	7.3446%	10.1827%	9.4671%	15189	160439	206805	-944	0			2.1827%	413		0				7592	207571								0	0	0		0		8363	9.4671%	1	0	15011	766	0	0	-944	0	0	0		0	15189	0	0	15189	0	0	0	0	0	0	0	0	0	1148	0	766	0			
972406																																																																																						26055	6	6	42.2017%	59.0763%	59.0627%	26049	44104	61725	0	0			51.0763%			0				20498	89224								0	0	0		0		33050	59.0627%	0	0	53548	27499	0	0					0	0	26049	0	0	26049	0	0	0	0	0	0	0	0	0	6	0	27499	0			
972648																																																																																						215772	12543	12543	9.9906%	14.2116%	13.3854%	203229	1518285	2034202	-40701	0			6.2116%			0				39561	2058663								0	0	0		0		188129	13.3854%	1	0	186989	23320	624	517	-40701	0	0	0		0	203229	0	0	203229	0	0	0	0	0	0	0	0	0	12543	0	24461	0			
972732																																																																																				1391140	0				10.3289%			146105		1414528	-32500	0						0	0	0	0	142275	1414528	0	0.0000%	214548	0	10761	225309	16.1960%	0	0	0	0	1		3830		1	0	113605	0	0	0	-32500	0	0	0		0	146105	0	0	146105	0	0	0	0	0	0						0	0	11665		
972750																																																																																						10448	913	913	8.7939%	14.3123%	13.0616%	9535	73000	108427	-1991	0			6.3123%			0				3997	109137								0	0	0		0		6248	13.0616%	1	0	8254	133	22	555	-1991	0	0	0		0	9535	0	0	9535	0	0	0	0	0	0	0	0	0	913	0	710	0			
972769																																																																																				629034	0				15.1411%			95409		630132	-2456	0						0	0	0	0	80386	631556	0	0.0000%	30882	0	8545	39427	6.2679%	0	0	0	0	1		16447		1	0	94377	1177	247	0	-2456	0	0	0		0	95409	0	0	95409	0	0	0	0	0	0						1424	0	0		
972862																																																																																				852447	0				14.9682%			125732		839994	-6013	0						0	0	0	0	89526	847505	0	0.0000%	124740	0	915	125655	14.7405%	0	0	0	0	1		43717		1	0	127230	4931	2580	0	-6013	0	0	0		0	125732	0	0	125732	0	0	0	0	0	0						7511	0	0		
973252																																																																																						7030	437	437	11.3025%	18.7137%	17.5504%	6593	37566	58332	-1194	0			10.7137%			0				6131	58332								0	0	0		0		462	17.5504%	1	0	5399	0	0	0	-1194	0	0	0		0	6593	0	0	6593	0	0	0	0	0	0	0	0	0	437	0	0	0			
974558																																																																																				163813	0				14.1592%			23528		166167	-2576	0						0	0	0	0	21528	166167	0	0.0000%	26976	0	2153	29129	17.7819%	0	0	0	0	1		2000		1	0	20952	0	0	0	-2576	0	0	0		0	23528	0	0	23528	0	0	0	0	0	0						0	0	0		
974754																																																																																						76161	1367	1367	8.6008%	20.0574%	19.6974%	74794	379716	869616	-39558	0			12.0574%			0				27094	869616								0	0	0		0		47700	19.6974%	1	0	35236	0	0	0	-41067	0	0	1509		0	74794	0	0	74794	0	0	0	0	0	0	0	0	0	1367	0	0	0			
975153																																																																																						42282	3200	3200	7.9908%	10.4497%	9.6589%	39082	404623	489087	-5046	0			2.4497%	755		0				29970	491137								0	0	0		0		11162	9.6589%	1	0	36086	1838	212	0	-5046	0	0	0		0	39082	0	0	39082	0	0	0	0	0	0	0	0	0	3200	0	2050	0			
975256																																																																																				601653	0				9.5059%			55527		584132	79	0						0	0	0	0	25214	584238	0	0.0000%	66921	0	56000	122921	20.4305%	0	0	0	0	1		30419		1	0	55712	47	59	0	-322	0	0	401		0	55527	0	0	55527	0	0	0	0	0	0						106	0	0		
975452																																																																																						6231	541	541	7.1720%	14.4333%	13.1801%	5690	43171	79336	-73	0			6.4333%			0				4461	79336								0	0	0		0		1229	13.1801%	1	0	5617	0	0	0	-73	0	0	0		0	5690	0	0	5690	0	0	0	0	0	0	0	0	0	541	0	0	0			
975751																																																																																						147049	109	109	61.1008%	216.4682%	216.3077%	146940	67931	240488	0	0			208.4682%			0				81603	345451								0	0	0		0		170300	216.3077%	1	0	251903	101181	3782	0	0	0	0	0		0	146940	0	0	146940	0	0	0	0	0	0	0	0	0	109	0	104963	0			
975854																																																																																						52642	5615	5615	8.7991%	11.4545%	10.2327%	47027	459574	534454	-536	0			3.4545%			0				19027	534454								0	0	0		0		28000	10.2327%	1	0	46491	0	0	0	-536	0	0	0		0	47027	0	0	47027	0	0	0	0	0	0	0	0	0	5615	0	0	0			
976534																																																																																						25750	1916	1916	10.5921%	14.0456%	13.0005%	23834	183332	225016	-3198	0			6.0456%			0				20621	225016								0	0	0		0		3213	13.0005%	1	0	20636	0	0	0	-3198	0	0	0		0	23834	0	0	23834	0	0	0	0	0	0	0	0	0	1916	0	0	0			
976552																																																																																						104867	11571	11571	8.3265%	11.3450%	10.0932%	93296	924347	1120473	-4047	0			3.3450%			1				41821	1120502								0	0	0		0		51504	10.0932%	1	0	89278	0	29	0	-4047	0	0	0		0	93296	0	0	93296	0	0	0	0	0	0	0	0	0	11571	0	29	0			
976703																																																																																						312426	0	0	11.5353%	21.8142%	21.8142%	312426	1432212	2708436	-804	0			13.8142%			0				290915	2764753								0	0	0		0		77828	21.8142%	1	0	367939	56244	73	0	-804	0	0	0		0	312426	0	0	312426	0	0	0	0	0	0	0	0	0	0	0	56317	0			
976954																																																																																				16537	0				11.7681%			2026		17216	0	0						0	0	0	0	1826	17216	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		200		1	0	2026	0	0	0	0	0	0	0		0	2026	0	0	2026	0	0	0	0	0	0						0	0	0		
977045																																																																																						5951	501	501	8.9150%	13.8347%	12.6700%	5450	43015	61133	-134	0			5.8347%			0				3616	61291								0	0	0		0		1992	12.6700%	1	0	5474	158	0	0	-134	0	0	0		0	5450	0	0	5450	0	0	0	0	0	0	0	0	0	501	0	158	0			
977250																																																																																						48297	3465	3465	14.2896%	17.4998%	16.2443%	44832	275986	313738	-1261	57			9.4998%			0				19932	313795								0	0	0		0		24900	16.2443%	1	0	43571	0	0	0	-1318	0	57	0		0	44832	0	0	44832	0	0	0	0	0	0	0	0	0	3465	0	0	0			
977616																																																																																				199143	0				15.1509%			31145		205566	-2162	0						1	0	0	0	30245	205566	0	0.0000%	24938	0	414	25352	12.7306%	0	0	0	0	1		900		1	0	28983	0	0	0	-2162	0	0	0		0	31145	0	0	31145	0	0	0	0	0	0						0	0	0		
977652																																																																																				138598	0				13.0069%			17787		136751	-1352	0						0	0	0	0	9187	136751	0	0.0000%	2682	0	137	2819	2.0339%	0	0	0	0	1		8600		1	0	16435	0	0	0	-1352	0	0	0		0	17787	0	0	17787	0	0	0	0	0	0						0	0	4		
977951																																																																																						92062	10316	10316	8.5323%	11.0858%	9.8436%	81746	830451	958078	-10748	0			3.0858%			0				27763	965495								0	0	0		0		61400	9.8436%	1	0	78415	5879	1538	0	-11967	1219	0	0		0	81746	0	0	81746	0	0	0	0	0	0	0	0	0	10316	0	7417	0			
978118																																																																																						279717	23274	23274	8.8811%	11.8532%	10.8670%	256443	2359835	2887527	-26555	0			3.8532%			0				199242	2975084								0	0	0		0		144758	10.8670%	1	0	317445	83414	2398	1745	-29158	3562	-959	0		0	256443	0	0	256443	0	0	0	0	0	0	0	0	0	23274	0	87557	0			
979133																																																																																				293422	0				9.0026%			26993		299834	-14337	0						0	0	0	0	25027	300268	0	0.0000%	25141	0	489	25630	8.7349%	0	0	0	0	1		2400		1	0	13090	434	0	0	-14337	0	0	0		0	26993	0	0	26993	0	0	0	0	0	0						434	0	0		
979151																																																																																				250537	0				14.8584%			37141		249967	-12107	0						0	0	0	0	34379	249967	0	0.0000%	12077	0	0	12077	4.8204%	0	0	0	0	1		2762		1	0	25034	0	0	0	-12107	0	0	0		0	37141	0	0	37141	0	0	0	0	0	0						0	0	0		
979357																																																																																						4012	21	21	7.2229%	12.9157%	12.8481%	3991	31063	55255	-19	0			4.9157%			0				72	56737								0	0	0		0		5401	12.8481%	1	0	5454	0	1482	0	-19	0	0	0		0	3991	0	0	3991	0	0	0	0	0	0	0	0	0	21	0	1482	0			
979375																																																																																				2374143	0				13.8076%			331806		2403071	-16128	0						0	0	0	0	180795	2405178	0	0.0000%	27131	0	24	27155	1.1438%	0	0	0	0	1		153118		1	0	317785	0	0	2107	-16128	0	0	0		0	331806	0	0	331806	0	0	0	0	0	0						2107	0	0		
979629																																																																																						94944	4763	4763	9.1411%	13.4741%	12.7981%	90181	704641	986540	-11111	0			5.4741%			0				62180	988092								0	0	0		0		29553	12.7981%	1	0	80622	539	1013	0	-10836	0	-275	0		0	90181	0	0	90181	0	0	0	0	0	0	0	0	0	4763	0	1552	0			
979759																																																																																						62398	2493	2493	11.3896%	21.5220%	20.6622%	59905	289926	525961	-19338	0			13.5220%			0				49155	525961								0	0	0		0		10750	20.6622%	1	0	40567	0	0	0	-18949	0	-389	0		0	59905	0	0	59905	0	0	0	0	0	0	0	0	0	2493	0	0	0			
980438																																																																																						28622	2384	2384	8.8003%	12.2374%	11.2181%	26238	233890	298149	-1171	0			4.2374%			0				19613	298149								0	0	0		0		6625	11.2181%	1	0	25067	0	0	0	-1171	0	0	0		0	26238	0	0	26238	0	0	0	0	0	0	0	0	0	2384	0	0	0			
980531																																																																																						145345	9722	9722	11.2266%	16.9293%	15.7969%	135623	858542	1208050	-38766	0			8.9293%			0				82446	1211873								0	0	0		0		57000	15.7969%	1	0	100680	3823	0	0	-38766	0	0	0		0	135623	0	0	135623	0	0	0	0	0	0	0	0	0	9722	0	3823	0			
980661			2255194	193930	193930	8.9793%	13.8457%	12.6551%	2061264	16288034	22955775	-519127	334248			5.8457%						1342003	24285738								0	0	0		1714976	12.6551%	0	2537852	995492	0	223	-228076	-76	-5368	-285607		0	2061264	0	0	2061264	0	0	0	0	0	0	0	0	0	193930	0	995715	0																																						0																	0				1																															
980773																																																																																				480913	0				13.8252%			65381		472913	-7820	0						0	0	0	0	65523	473155	0	0.0000%	47409	0	3954	51363	10.6803%	0	0	0	0	1		100		1	0	57803	24	218	0	-7820	0	0	0		0	65381	0	0	65381	0	0	0	0	0	0						242	0	3954		
980951																																																																																						37044	2188	2188	10.1485%	21.1994%	19.9472%	34856	174741	343459	-13426	0			13.1994%			0				28285	345744								0	0	0		0		8856	19.9472%	1	0	23715	2285	0	0	-13426	0	0	0		0	34856	0	0	34856	0	0	0	0	0	0	0	0	0	2188	0	2285	0			
980960																																																																																						119947	10297	10297	9.7625%	14.1485%	12.9339%	109650	847774	1123173	0	0			6.1485%			0				79701	1123173								0	0	0		0		29949	12.9339%	1	0	109650	0	0	0	0	0	0	0		0	109650	0	0	109650	0	0	0	0	0	0	0	0	0	10297	0	0	0			
981275																																																																																						964849	80247	80247	10.4201%	13.7179%	12.5770%	884602	7033501	8489344	-163038	-168633			5.7179%			0				369801	8621481								0	0	0		0		815571	12.5770%	1	0	1022334	290520	10250	0	-133220	-30210	392	0		0	884602	0	0	884602	0	0	0	0	0	0	0	0	0	80247	0	300770	0			
981350																																																																																				20957	0				12.1563%			2520		20730	-11	0						0	0	0	0	1689	20740	0	0.0000%	1244	0	0	1244	5.9360%	0	0	0	0	1		841		1	0	2519	0	0	10	-11	0	0	0		0	2520	0	0	2520	0	0	0	0	0	0						10	0	0		
981453																																																																																				33222	0				13.1044%			4423		33752	-1650	0						0	0	0	0	2173	33752	0	0.0000%	3063	0	0	3063	9.2198%	0	0	0	0	1		2250		1	0	2773	0	0	0	-1650	0	0	0		0	4423	0	0	4423	0	0	0	0	0	0						0	0	0		
982142																																																																																				1517258	0				10.3785%			160024		1541884	-32667	0						0	0	0	0	44595	1548955	0	0.0000%	63765	0	2557	66322	4.3712%	0	0	0	0	1		122500		1	0	134428	7028	43	0	-32667	0	0	0		0	160024	0	0	160024	0	0	0	0	0	0						7071	0	106146		
982348																																																																																				1186450	0				11.1070%			124541		1121286	-28106	0						0	0	0	0	109578	1127987	0	0.0000%	5617	0	5617	11234	0.9469%	0	0	0	0	1		21664		1	0	103136	6513	188	0	-28106	0	0	0		0	124541	0	0	124541	0	0	0	0	0	0						6701	0	154474		
982553																																																																																						60625	5573	5573	10.4460%	13.6668%	12.4105%	55052	443592	527013	-924	0			5.6668%			0				33295	528599								0	0	0		0		23343	12.4105%	1	0	55714	1431	155	0	-924	0	0	0		0	55052	0	0	55052	0	0	0	0	0	0	0	0	0	5573	0	1586	0			
983055																																																																																				28894	0				13.1730%			4059		30813	-714	0						0	0	0	0	99	30813	0	0.0000%	17	0	104	121	0.4188%	0	0	0	0	1		3960		1	0	3345	0	0	0	-714	0	0	0		0	4059	0	0	4059	0	0	0	0	0	0						0	0	4556		
983158																																																																																				42369	0				15.2035%			6669		43865	0	0						0	0	0	0	4669	43865	0	0.0000%	3391	0	55	3446	8.1333%	0	0	0	0	1		2000		1	0	6669	0	0	0	0	0	0	0		0	6669	0	0	6669	0	0	0	0	0	0						0	0	0		
983457																																																																																						198873	11453	11453	14.0968%	21.7175%	20.4668%	187420	915727	1329526	-36358	0			13.7175%			0				96562	1343703								0	0	0		0		105035	20.4668%	1	0	165239	14064	0	113	-36358	0	0	0		0	187420	0	0	187420	0	0	0	0	0	0	0	0	0	11453	0	14177	0			
983550																																																																																						24842	1354	1354	10.9156%	16.0295%	15.1558%	23488	154977	215179	-14129	0			8.0295%			0				10606	215179								0	0	0		0		12882	15.1558%	1	0	9359	0	0	0	-14129	0	0	0		0	23488	0	0	23488	0	0	0	0	0	0	0	0	0	1354	0	0	0			
984258																																																																																				677076	0				9.1148%			62375		684325	-15575	0						0	0	0	0	52763	688931	0	0.0000%	9945	0	1441	11386	1.6816%	0	0	0	0	1		14218		1	0	51406	4606	0	0	-14476	0	-1099	0		0	62375	0	0	62375	0	0	0	0	0	0						4606	0	86434		
984351																																																																																				149620	0				9.4346%			13988		148263	-5238	0						0	0	0	0	10988	148263	0	0.0000%	11048	0	381	11429	7.6387%	0	0	0	0	1		3000		1	0	8750	0	0	0	-5238	0	0	0		0	13988	0	0	13988	0	0	0	0	0	0						0	0	0		
984454																																																																																						9252	531	531	12.3467%	16.9575%	15.9842%	8721	54560	70634	-686	0			8.9575%			0				2471	70634								0	0	0		0		6250	15.9842%	1	0	8035	0	0	0	-686	0	0	0		0	8721	0	0	8721	0	0	0	0	0	0	0	0	0	531	0	0	0			
984856																																																																																				171269	0				11.3410%			19657		173327	-4399	0						0	0	0	0	19139	173327	0	0.0000%	1506	0	486	1992	1.1631%	0	0	0	0	1		518		1	0	15258	0	0	0	-4399	0	0	0		0	19657	0	0	19657	0	0	0	0	0	0						0	0	10121		
985451																																																																																				186038	0				12.2607%			22514		183627	-6418	0						0	0	0	0	9116	183627	0	0.0000%	10567	0	0	10567	5.6800%	0	0	0	0	1		13398		1	0	16096	0	0	0	-448	0	0	-5970		0	22514	0	0	22514	0	0	0	0	0	0						0	0	0		
985479																																																																																						129479	12166	12166	11.8682%	12.8074%	11.6040%	117313	1010967	988461	-9893	-119			4.8074%			0				26542	1004725								0	0	0		0		107179	11.6040%	1	0	123828	4315	12067	0	-9761	0	-106	0		0	117313	0	0	117313	0	0	0	0	0	0	0	0	0	12166	0	16383	0			
986159																																																																																						12157	781	781	10.8477%	15.4136%	14.4234%	11376	78872	104870	-1051	0			7.4136%			0				4276	104870								0	0	0		0		7100	14.4234%	1	0	10325	0	0	0	-1051	0	0	0		0	11376	0	0	11376	0	0	0	0	0	0	0	0	0	781	0	0	0			
986551																																																																																				155378	0				9.7444%			15284		156849	-1529	0						0	0	0	0	15034	156849	0	0.0000%	20889	0	591	21480	13.8244%	0	0	0	0	1		250		1	0	13755	0	0	0	-1529	0	0	0		0	15284	0	0	15284	0	0	0	0	0	0						0	0	275		
986757																																																																																						5117	375	375	11.6715%	17.0606%	15.8104%	4742	29993	40629	-18	0			9.0606%			0				1363	40629								0	0	0		0		3379	15.8104%	1	0	4724	0	0	0	-18	0	0	0		0	4742	0	0	4742	0	0	0	0	0	0	0	0	0	375	0	0	0			
986935																																																																																						25179	1668	1668	10.6402%	19.0512%	17.7891%	23511	132165	220963	-8439	0			11.0512%			0				20511	220963								0	0	0		0		3000	17.7891%	1	0	15072	0	0	0	-8439	0	0	0		0	23511	0	0	23511	0	0	0	0	0	0	0	0	0	1668	0	0	0			
987231																																																																																				357860	0				9.4624%			33235		351231	-1219	0						0	0	0	0	19876	353817	0	0.0000%	23622	0	285	23907	6.6805%	0	0	0	0	1		15945		1	0	34602	1365	1221	0	-1219	0	0	0		0	33235	0	0	33235	0	0	0	0	0	0						2586	0	0		
987259																																																																																						32073	2578	2578	8.9702%	11.7533%	10.8086%	29495	272884	328810	-7026	0			3.7533%			0				5981	336365								0	0	0		0		31070	10.8086%	1	0	30025	7295	261	0	-7026	0	0	0		0	29495	0	0	29495	0	0	0	0	0	0	0	0	0	2578	0	7555	0			
987576																																																																																				29139	0				22.8293%			6773		29668	0	0						0	0	0	0	6773	29668	0	0.0000%	381	0	0	381	1.3075%	0	0	0	0	1		0		1	0	6773	0	0	0	0	0	0	0		0	6773	0	0	6773	0	0	0	0	0	0						0	0	0		
987651																																																																																						24120	817	817	15.6358%	25.0618%	24.2129%	23303	96242	149036	-2837	0			17.0618%			0				21592	149245								0	0	0		0		1920	24.2129%	1	0	20675	209	0	0	-2837	0	0	0		0	23303	0	0	23303	0	0	0	0	0	0	0	0	0	817	0	209	0			
987848																																																																																						17825	1229	1229	9.8617%	17.8188%	16.5902%	16596	100035	168287	-5958	0			9.8188%			0				14686	168727								0	0	0		0		2350	16.5902%	1	0	11078	440	0	0	-5958	0	0	0		0	16596	0	0	16596	0	0	0	0	0	0	0	0	0	1229	0	440	0			
988144																																																																																						38311	704	704	11.2996%	29.5897%	29.0460%	37607	129474	332816	-17306	0			21.5897%			0				32782	332991								0	0	0		0		5000	29.0460%	1	0	20476	175	0	0	-13175	0	0	-4131		0	37607	0	0	37607	0	0	0	0	0	0	0	0	0	704	0	175	0			
988153																																																																																						85818	7862	7862	10.6545%	13.7011%	12.4459%	77956	626357	731671	-11088	0			5.7011%			0				75307	731698								0	0	0		0		2676	12.4459%	1	0	66895	0	27	0	-11088	0	0	0		0	77956	0	0	77956	0	0	0	0	0	0	0	0	0	7862	0	27	0			
988256																																																																																						8282	188	188	22.2167%	55.1949%	53.9420%	8094	15005	36432	-5	0			47.1949%			0				7905	36432								0	0	0		0		189	53.9420%	1	0	8089	0	0	0	-5	0	0	0		0	8094	0	0	8094	0	0	0	0	0	0	0	0	0	188	0	0	0			
988452																																																																																				293397	0				8.8563%			27160		306673	-15442	0						0	0	0	0	23020	306673	0	0.0000%	25064	0	125	25189	8.5853%	0	0	0	0	1		4140		1	0	11718	0	0	0	-15442	0	0	0		0	27160	0	0	27160	0	0	0	0	0	0						0	0	0		
989141																																																																																						14455	1028	1028	8.3626%	11.0327%	10.2481%	13427	131020	160561	-360	0			3.0327%			0				1192	176226								0	0	0		0		27900	10.2481%	1	0	28732	12599	3066	0	-360	0	0	0		0	13427	0	0	13427	0	0	0	0	0	0	0	0	0	1028	0	15665	0			
989347																																																																																				463750	0				10.6381%			48030		451490	-16	0						0	0	0	0	46459	454919	0	0.0000%	74944	0	463	75407	16.2603%	0	0	0	0	1		5000		1	0	51443	2994	435	0	-16	0	0	0		0	48030	0	0	48030	0	0	0	0	0	0						3429	0	2328		
989534																																																																																				182634	0				12.2508%			22530		183906	5	0						0	0	0	0	14650	183906	0	0.0000%	10395	0	503	10898	5.9671%	0	0	0	0	1		7875		1	0	22530	0	0	0	0	0	0	0		0	22530	0	0	22530	0	0	0	0	0	0						0	0	0		
989730																																																																																						38346	3059	3059	8.5951%	12.3843%	11.3963%	35287	309635	410550	-731	0			4.3843%			0				15706	411854								0	0	0		0		20885	11.3963%	1	0	35860	0	1304	0	-731	0	0	0		0	35287	0	0	35287	0	0	0	0	0	0	0	0	0	3059	0	1304	0			
989758																																																																																						19265	1088	1088	13.0555%	22.2421%	20.9860%	18177	86615	139229	-1381	0			14.2421%			0				13736	139229								0	0	0		0		4441	20.9860%	1	0	16796	0	0	0	-1381	0	0	0		0	18177	0	0	18177	0	0	0	0	0	0	0	0	0	1088	0	0	0			
989851																																																																																						13343	566	566	13.8672%	28.7336%	27.5147%	12777	46437	92138	-4119	0			20.7336%			0				5777	92138								0	0	0		0		7000	27.5147%	1	0	8658	0	0	0	-4119	0	0	0		0	12777	0	0	12777	0	0	0	0	0	0	0	0	0	566	0	0	0			
990053																																																																																						24430	1934	1934	10.9379%	15.7875%	14.5377%	22496	154743	205671	-829	0			7.7875%			0				9996	205671								0	0	0		0		12500	14.5377%	1	0	21667	0	0	0	-829	0	0	0		0	22496	0	0	22496	0	0	0	0	0	0	0	0	0	1934	0	0	0			
990352																																																																																				884194	0				10.6006%			91539		863527	-11511	0						0	0	0	0	49301	870689	0	0.0000%	0	0	45594	45594	5.1566%	0	0	0	0	1		49400		1	0	87190	6263	899	0	-11511	0	0	0		0	91539	0	0	91539	0	0	0	0	0	0						7162	0	86587		
990642																																																																																				391210	0				9.0829%			35536		391241	-6061	0						1	0	0	0	31240	392140	0	0.0000%	35911	0	3742	39653	10.1360%	0	0	0	0	1		5195		1	0	30374	502	22	375	-6061	0	0	0		0	35536	0	0	35536	0	0	0	0	0	0						899	0	0		
991078																																																																																						6130	372	372	7.9704%	15.9146%	14.9489%	5758	38518	72242	0	0			7.9146%			0				5758	72242								0	0	0		0		0	14.9489%	1	0	5758	0	0	0	0	0	0	0		0	5758	0	0	5758	0	0	0	0	0	0	0	0	0	372	0	0	0			
991135																																																																																						14424	871	871	12.5036%	20.8602%	19.6006%	13553	69146	108393	-2636	0			12.8602%			0				10553	108393								0	0	0		0		3000	19.6006%	1	0	10917	0	0	0	-2636	0	0	0		0	13553	0	0	13553	0	0	0	0	0	0	0	0	0	871	0	0	0			
991340																																																																																						1205744	98070	98070	12.5091%	15.4883%	14.2285%	1107674	7784876	8854955	-105566	0			7.4883%			0				838482	8933735								0	0	0		0		276632	13.3121%	1	0	1009548	78769	11	0	-105566	0	0	0		0	1036334	0	0	1036334	0	0	71340	71340	0	71340	0	0	0	98070	0	78780	0			
991359																																																																																				201558	0				9.2876%			18333		197392	-100	0						0	0	0	0	8824	197392	0	0.0000%	27407	0	2175	29582	14.6767%	0	0	0	0	1		9509		1	0	18233	0	0	0	-100	0	0	0		0	18333	0	0	18333	0	0	0	0	0	0						0	0	0		
