"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
741152																																																																																						10865	341	341	11.7145%	36.7421%	35.5889%	10524	29571	89837	-4600	0			28.7421%			0				9724	89837								0	0	0		0		800	35.5889%	1	0	5924	0	0	0	-4600	0	0	0		0	10524	0	0	10524	0	0	0	0	0	0	0	0	0	341	0	0	0			
741330																																																																																						146725	8214	8214	8.4262%	11.9068%	11.2402%	138511	1232279	1643805	-17090	0			3.9068%			1				45423	1669812								0	0	0		0		119095	11.2402%	1	0	147428	25515	492	0	-17090	0	0	0		0	138511	0	0	138511	0	0	0	0	0	0	0	0	0	8214	0	26007	0			
741358																																																																																				21139	0				23.0777%			4811		20847	0	0						0	0	0	0	3791	20847	0	0.0000%	1293	0	0	1293	6.1167%	0	0	0	0	1		1020		1	0	4811	0	0	0	0	0	0	0		0	4811	0	0	4811	0	0	0	0	0	0						0	0	0		
741844																																																																																				139914	0				15.2819%			21893		143261	-2106	0						0	0	0	0	17393	143261	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		4500		1	0	19787	0	0	0	-2106	0	0	0		0	21893	0	0	21893	0	0	0	0	0	0						0	0	12530		
741956																																																																																				50550	0				12.0292%			6148		51109	-1208	0						0	0	0	0	2038	51109	0	0.0000%	12202	0	0	12202	24.1385%	0	0	0	0	1		4110		1	0	4940	0	0	0	-1208	0	0	0		0	6148	0	0	6148	0	0	0	0	0	0						0	0	0		
741974																																																																																				296044	0				9.9795%			29204		292639	-103	0						0	0	0	0	-12644	292639	0	0.0000%	4110	0	24340	28450	9.6101%	0	0	0	0	1		41848		1	0	29101	0	0	0	-103	0	0	0		0	29204	0	0	29204	0	0	0	0	0	0						0	0	0		
742056																																																																																				276010	0				9.8313%			27247		277146	-3285	0						1	0	0	0	21947	277146	0	0.0000%	9210	0	712	9922	3.5948%	0	0	0	0	1		5300		1	0	23962	0	0	0	-3285	0	0	0		0	27247	0	0	27247	0	0	0	0	0	0						0	0	0		
742542																																																																																				155282	0				9.9638%			15697		157540	-2806	0						0	0	0	0	13131	157540	0	0.0000%	16509	0	17	16526	10.6426%	0	0	0	0	1		2566		1	0	12891	0	0	0	-2806	0	0	0		0	15697	0	0	15697	0	0	0	0	0	0						0	0	0		
742944																																																																																						43017	3561	3561	9.5077%	13.7217%	12.5858%	39456	313495	414989	-24	0			5.7217%			0				37656	414989								0	0	0		0		1800	12.5858%	1	0	39432	0	0	0	-24	0	0	0		0	39456	0	0	39456	0	0	0	0	0	0	0	0	0	3561	0	0	0			
743679																																																																																						83233	5321	5321	11.6067%	16.3602%	15.3143%	77912	508752	671269	-8155	0			8.3602%			0				81296	674653								0	0	0		0		0	15.3143%	1	0	73141	3249	0	135	-8206	0	51	0		0	77912	0	0	77912	0	0	0	0	0	0	0	0	0	5321	0	3384	0			
743950																																																																																				78623	0				16.8697%			13352		79148	-2345	0						0	0	0	0	13022	79148	0	0.0000%	2901	0	0	2901	3.6898%	0	0	0	0	1		330		1	0	11007	0	0	0	-2345	0	0	0		0	13352	0	0	13352	0	0	0	0	0	0						0	0	0		
744854																																																																																						75440	4157	4157	14.7189%	22.8432%	21.5845%	71283	330251	484295	-1725	0			14.8432%			0				48145	484295								0	0	0		0		23138	21.5845%	1	0	69558	0	0	0	-1725	0	0	0		0	71283	0	0	71283	0	0	0	0	0	0	0	0	0	4157	0	0	0			
745347																																																																																						16449	1050	1050	9.1705%	13.0459%	12.2131%	15399	126086	167919	-4210	0			5.0459%			0				10399	167919								0	0	0		0		5000	12.2131%	1	0	11189	0	0	0	-4210	0	0	0		0	15399	0	0	15399	0	0	0	0	0	0	0	0	0	1050	0	0	0			
746157																																																																																				335200	0				9.0251%			29276		324385	-5073	0						0	0	0	0	11313	331422	0	0.0000%	29946	0	144	30090	8.9767%	0	0	0	0	1		25000		1	0	31240	7037	0	0	-5073	0	0	0		0	29276	0	0	29276	0	0	0	0	0	0						7037	0	0		
746755																																																																																				364560	0				9.5184%			34417		361584	-4336	0						0	0	0	0	24726	361584	0	0.0000%	23239	0	1633	24872	6.8225%	0	0	0	0	1		9691		1	0	30081	0	0	0	-4336	0	0	0		0	34417	0	0	34417	0	0	0	0	0	0						0	0	20569		
746942																																																																																						14093	730	730	8.5971%	14.6141%	13.8571%	13363	96434	155436	-1038	0			6.6141%			0				6493	164717								0	0	0		0		16151	13.8571%	1	0	21606	7838	1443	0	-1038	0	0	0		0	13363	0	0	13363	0	0	0	0	0	0	0	0	0	730	0	9281	0			
746979																																																																																				144611	0				21.3098%			30776		144422	-241	0						0	0	0	0	30776	144422	0	0.0000%	4168	0	0	4168	2.8822%	0	0	0	0	1		0		1	0	30535	0	0	0	-241	0	0	0		0	30776	0	0	30776	0	0	0	0	0	0						0	0	0		
747051																																																																																				125080	0				9.9076%			12178		122916	-318	0						0	0	0	0	8429	122916	0	0.0000%	9856	0	0	9856	7.8798%	0	0	0	0	1		3749		1	0	11860	0	0	0	-318	0	0	0		0	12178	0	0	12178	0	0	0	0	0	0						0	0	23		
747257																																																																																						18231	1638	1638	8.9417%	12.1972%	11.1013%	16593	149469	185569	-28	0			4.1972%			0				10958	185569								0	0	0		0		5635	11.1013%	1	0	16565	0	0	0	-28	0	0	0		0	16593	0	0	16593	0	0	0	0	0	0	0	0	0	1638	0	0	0			
748254																																																																																						39362	3370	3370	8.9756%	14.6055%	13.3550%	35992	269502	400998	-6455	0			6.6055%			0				5180	400998								0	0	0		0		30812	13.3550%	1	0	29537	0	0	0	-6455	0	0	0		0	35992	0	0	35992	0	0	0	0	0	0	0	0	0	3370	0	0	0			
748357																																																																																						41062	2426	2426	16.7586%	21.1756%	19.9245%	38636	193912	230544	-52	0			13.1756%			0				-485	240515								0	0	0		0		49092	19.9245%	1	0	48555	5392	4212	367	-52	0	0	0		0	38636	0	0	38636	0	0	0	0	0	0	0	0	0	2426	0	9971	0			
748441																																																																																				156282	0				14.7226%			22662		153927	-3113	0						0	0	0	0	20262	153927	0	0.0000%	3823	0	127	3950	2.5275%	0	0	0	0	1		2400		1	0	19549	0	0	0	-3113	0	0	0		0	22662	0	0	22662	0	0	0	0	0	0						0	0	269		
748964																																																																																						56693	2327	2327	12.5813%	19.3808%	18.5853%	54366	292521	432119	-5540	0			11.3808%			0				43847	432277								0	0	0		0		10677	18.5853%	1	0	48984	0	158	0	-5540	0	0	0		0	54366	0	0	54366	0	0	0	0	0	0	0	0	0	2327	0	158	0			
749242																																																																																						2038363	182986	182986	10.8549%	13.9584%	12.7054%	1855377	14603085	17092549	-123109	0			5.9584%			0				1025014	18103545								0	0	0		0		1841359	12.7054%	1	0	2743264	988898	12329	9769	-83919	14619	-7028	-46781		0	1855377	0	0	1855377	0	0	0	0	0	0	0	0	0	182986	0	1010996	0			
749635																																																																																						114049	7125	7125	10.5230%	16.0472%	15.0447%	106924	710708	1016096	-25371	0			8.0472%			0				96213	1016268								0	0	0		0		10883	15.0447%	1	0	81725	0	0	172	-25371	0	0	0		0	106924	0	0	106924	0	0	0	0	0	0	0	0	0	7125	0	172	0			
749840																																																																																				36584	0				13.1462%			4865		37007	0	0						0	0	0	0	4015	37007	0	0.0000%	438	0	0	438	1.1972%	0	0	0	0	1		850		1	0	4865	0	0	0	0	0	0	0		0	4865	0	0	4865	0	0	0	0	0	0						0	0	0		
749943																																																																																				249255	0				10.9424%			27572		251975	-1865	0						0	0	0	0	25012	251975	0	0.0000%	15078	0	0	15078	6.0492%	0	0	0	0	1		2560		1	0	25707	0	0	0	-1865	0	0	0		0	27572	0	0	27572	0	0	0	0	0	0						0	0	0		
750051																																																																																				380069	4646				9.4991%			37075		390301	-8455	0						0	0	0	0	14475	390301	0	0.0000%	785	0	400	1185	0.3118%	0	0	0	0	1		22600		1	0	28620	0	0	0	-8455	0	0	0		0	37075	0	0	37075	0	0	0	0	0	0						0	0	40314		
750127																																																																																						41676	2144	2144	13.4187%	24.3580%	23.1049%	39532	171098	294604	-4888	0			16.3580%			0				28730	297269								0	0	0		0		13467	23.1049%	1	0	37309	706	1956	3	-4888	0	0	0		0	39532	0	0	39532	0	0	0	0	0	0	0	0	0	2144	0	2665	0			
750341																																																																																						48600	3433	3433	7.2036%	16.0100%	14.8791%	45167	303561	627008	-2076	0			8.0100%			1				19813	627008								0	0	0		0		25354	14.8791%	1	0	43091	0	0	0	-2076	0	0	0		0	45167	0	0	45167	0	0	0	0	0	0	0	0	0	3433	0	0	0			
750444																																																																																						13557	1159	1159	11.5797%	14.7093%	13.4518%	12398	92166	107067	-1	0			6.7093%			1				39	108197								0	0	0		0		13489	13.4518%	1	0	13527	31	1099	0	-1	0	0	0		0	12398	0	0	12398	0	0	0	0	0	0	0	0	0	1159	0	1130	0			
750846																																																																																						28211	1118	1118	22.8463%	31.7960%	30.5359%	27093	88725	118588	-300	0			23.7960%			0				26093	118588								0	0	0		0		1000	30.5359%	1	0	26793	0	0	0	-300	0	0	0		0	27093	0	0	27093	0	0	0	0	0	0	0	0	0	1118	0	0	0			
751254																																																																																						30016	653	653	7.3860%	20.7273%	20.2764%	29363	144814	397549	-10906	0			12.7273%			0				9363	397549								0	0	0		0		20000	20.2764%	1	0	18457	0	0	0	-10906	0	0	0		0	29363	0	0	29363	0	0	0	0	0	0	0	0	0	653	0	0	0			
751656																																																																																						346944	32552	32552	8.9736%	13.3268%	12.0764%	314392	2603354	3503527	-81429	0			5.3268%			0				100409	3638372								0	0	0		0		348828	12.0764%	1	0	367808	130459	4386	0	-81429	0	0	0		0	314392	0	0	314392	0	0	0	0	0	0	0	0	0	32552	0	134845	0			
751852																																																																																						52040	3908	3908	13.2794%	16.0485%	14.8433%	48132	324268	362456	-144	0			8.0485%			0				24465	364898								0	0	0		0		26109	14.8433%	1	0	50430	2442	0	0	-144	0	0	0		0	48132	0	0	48132	0	0	0	0	0	0	0	0	0	3908	0	2442	0			
752831																																																																																						49746	4213	4213	10.9405%	14.7709%	13.5200%	45533	336783	416188	-6903	0			6.7709%			0				35033	416188								0	0	0		0		10500	13.5200%	1	0	38630	0	0	0	-6903	0	0	0		0	45533	0	0	45533	0	0	0	0	0	0	0	0	0	4213	0	0	0			
753052																																																																																				56931	0				14.6187%			8403		57481	-164	0						0	0	0	0	7978	57481	0	0.0000%	5046	0	0	5046	8.8634%	0	0	0	0	1		425		1	0	8239	0	0	0	-164	0	0	0		0	8403	0	0	8403	0	0	0	0	0	0						0	0	0		
753324																																																																																						221870	15354	15354	10.6943%	14.8605%	13.8321%	206516	1493017	1931078	-6627	0			6.8605%			1				195391	1931408								0	0	0		0		11455	13.8321%	1	0	200219	0	330	0	-6631	0	4	0		0	206516	0	0	206516	0	0	0	0	0	0	0	0	0	15354	0	330	0			
753641																																																																																				88485	0				12.4945%			11171		89407	-884	0						0	0	0	0	7234	89407	0	0.0000%	2646	0	23	2669	3.0163%	0	0	0	0	1		3937		1	0	10287	0	0	0	-884	0	0	0		0	11171	0	0	11171	0	0	0	0	0	0						0	0	0		
753856																																																																																						9231	204	204	18.1458%	56.6250%	55.3736%	9027	16302	49747	0	0			48.6250%			0				7627	49747								0	0	0		0		1400	55.3736%	1	0	9027	0	0	0	0	0	0	0		0	9027	0	0	9027	0	0	0	0	0	0	0	0	0	204	0	0	0			
754068																																																																																						94717	6603	6603	8.9791%	17.9895%	16.7354%	88114	526513	981322	-24	0			9.9895%			0				49870	981322								0	0	0		0		38244	16.7354%	1	0	88090	0	0	0	-24	0	0	0		0	88114	0	0	88114	0	0	0	0	0	0	0	0	0	6603	0	0	0			
754246																																																																																						7925	648	648	8.7302%	13.0562%	11.9887%	7277	60699	83354	0	0			5.0562%			0				7077	83354								0	0	0		0		200	11.9887%	1	0	7277	0	0	0	0	0	0	0		0	7277	0	0	7277	0	0	0	0	0	0	0	0	0	648	0	0	0			
754536																																																																																						17578	969	969	10.9913%	23.0362%	21.7663%	16609	76306	151110	-1927	0			15.0362%			0				11609	151110								0	0	0		0		5000	21.7663%	1	0	14682	0	0	0	-1927	0	0	0		0	16609	0	0	16609	0	0	0	0	0	0	0	0	0	969	0	0	0			
754826																																																																																				1537156	0				10.1251%			151634		1497605	-12145	0						0	0	0	0	114296	1504293	0	0.0000%	156782	0	7054	163836	10.6584%	0	0	0	0	1		44026		1	0	146177	6688	0	0	-12145	0	0	0		0	151634	0	0	151634	0	0	0	0	0	0						6688	0	0		
754853																																																																																						140609	12074	12074	10.5819%	14.5771%	13.3254%	128535	964589	1214665	-18899	0			6.5771%			0				37757	1215616								0	0	0		0		91279	13.3254%	1	450	110587	951	0	0	-18899	0	0	0		0	128535	0	0	128535	0	0	0	0	0	0	0	0	0	12074	0	951	0			
754929																																																																																						202519	10740	10740	10.2875%	16.4974%	15.6225%	191779	1227580	1864196	-54217	-76			8.4974%			0				182370	1874112								0	0	0		0		19401	15.6225%	1	0	147554	8467	1395	130	-54503	0	286	0		0	191779	0	0	191779	0	0	0	0	0	0	0	0	0	10740	0	9992	0			
755252																																																																																						81783	3185	3185	12.8808%	16.2585%	15.6253%	78598	503018	610197	-12071	0			8.2585%			0				54805	610404								0	0	0		0		24000	15.6253%	1	0	66734	207	0	0	-8340	-38	0	-3693		0	78598	0	0	78598	0	0	0	0	0	0	0	0	0	3185	0	207	0			
755421																																																																																				57824	0				10.0655%			5824		57861	0	0						0	0	0	0	5264	57861	0	0.0000%	0	0	84	84	0.1453%	0	0	0	0	1		560		1	0	5824	0	0	0	0	0	0	0		0	5824	0	0	5824	0	0	0	0	0	0						0	0	1650		
755458																																																																																						42979	2516	2516	10.0150%	14.5633%	13.7108%	40463	295118	404022	-4494	0			6.5633%			0				1169	404022								0	0	0		0		39463	13.7108%	1	0	36138	0	0	0	-4325	0	0	0		0	40463	0	0	40463	0	0	0	0	0	0	0	0	0	2516	0	0	0			
756343																																																																																						22557	1996	1996	9.1721%	12.2305%	11.1482%	20561	184433	224168	0	0			4.2305%			0				9711	224168								0	0	0		0		10850	11.1482%	1	0	20561	0	0	0	0	0	0	0		0	20561	0	0	20561	0	0	0	0	0	0	0	0	0	1996	0	0	0			
756848																																																																																						24275	2376	2376	8.8543%	12.8515%	11.5936%	21899	188889	247326	-883	0			4.8515%			0				11508	248369								0	0	0		0		11434	11.5936%	1	0	22059	784	259	0	-883	0	0	0		0	21899	0	0	21899	0	0	0	0	0	0	0	0	0	2376	0	1043	0			
757377																																																																																						210069	3114	3114	23.4279%	50.9115%	50.1568%	206955	412616	883370	-11154	0			42.9115%			0				206955	883370								0	0	0		0		0	50.1568%	1	0	195801	0	0	0	-13600	0	2446	0		0	206955	0	0	206955	0	0	0	0	0	0	0	0	0	3114	0	0	0			
757452																																																																																						35128	1923	1923	8.4149%	13.9646%	13.2001%	33205	251551	394597	-6485	0			5.9646%			0				14673	396230								0	0	0		0		20165	13.2001%	1	0	28353	1633	0	0	-6485	0	0	0		0	33205	0	0	33205	0	0	0	0	0	0	0	0	0	1923	0	1633	0			
757779																																																																																				208632	0				11.4268%			23865		208851	-737	0						0	0	0	0	24666	209652	0	0.0000%	18556	0	0	18556	8.8941%	0	0	0	0	1		0		1	0	23929	797	4	0	-737	0	0	0		0	23865	0	0	23865	0	0	0	0	0	0						801	0	4359		
758703																																																																																						706398	66772	66772	9.2969%	12.9202%	11.6989%	639626	5467399	6880018	-23847	0			4.9202%			0				602400	6900042								0	0	0		0		57250	11.6989%	1	0	635803	19942	82	0	-28294	4838	-391	0		0	639626	0	0	639626	0	0	0	0	0	0	0	0	0	66772	0	20024	0			
758842																																																																																						16150	689	689	9.3832%	18.5696%	17.7774%	15461	86970	164773	-4579	0			10.5696%			0				12211	164773								0	0	0		0		3250	17.7774%	1	0	10882	0	0	0	-1264	0	0	-3315		0	15461	0	0	15461	0	0	0	0	0	0	0	0	0	689	0	0	0			
758851																																																																																						132947	9809	9809	7.5783%	16.9623%	15.7108%	123138	783779	1624879	-29	0			8.9623%			1				48219	1627428								0	0	0		0		77468	15.7108%	1	0	125658	1002	1547	0	-29	0	0	0		0	123138	0	0	123138	0	0	0	0	0	0	0	0	0	9809	0	2549	0			
759045																																																																																				592593	0				20.8094%			125420		602709	-9038	0						0	0	0	0	111080	604012	0	0.0000%	67000	0	1342	68342	11.5327%	0	0	0	0	1		15643		1	0	117685	1303	0	0	-9038	0	0	0		0	125420	0	0	125420	0	0	0	0	0	0						1303	0	0		
759625																																																																																				865386	0				10.2172%			88367		864888	-3438	0						1	0	0	0	60886	864888	0	0.0000%	85338	0	2892	88230	10.1955%	0	0	0	0	1		20838		1	0	78286	0	0	0	-2622	0	-817	0		0	81725	0	0	81725	6642	0	0	6642	0	6642						0	0	7920		
760210																																																																																				135461	0				14.1845%			19320		136205	-1108	0						0	0	0	0	16795	136205	0	0.0000%	1698	0	0	1698	1.2535%	0	0	0	0	1		2525		1	0	18212	0	0	0	-1108	0	0	0		0	19320	0	0	19320	0	0	0	0	0	0						0	0	0		
760331																																																																																						62268	4095	4095	5.8908%	15.9406%	14.8922%	58173	390626	987515	-29462	0			7.9406%			0				32637	987515								0	0	0		0		25536	14.8922%	1	0	28711	0	0	0	-29462	0	0	0		0	58173	0	0	58173	0	0	0	0	0	0	0	0	0	4095	0	0	0			
760340																																																																																						12616	1082	1082	8.7018%	11.5137%	10.5262%	11534	109574	132548	-172	0			3.5137%			0				4230	134424								0	0	0		0		9180	10.5262%	1	0	13238	1876	0	0	-172	0	0	0		0	11534	0	0	11534	0	0	0	0	0	0	0	0	0	1082	0	1876	0			
760434																																																																																						19954	1329	1329	9.2099%	15.3593%	14.3363%	18625	129915	202228	-182	0			7.3593%			0				12808	202383								0	0	0		0		5972	14.3363%	1	0	18598	0	155	0	-182	0	0	0		0	18625	0	0	18625	0	0	0	0	0	0	0	0	0	1329	0	155	0			
760649																																																																																						16449	1183	1183	9.6427%	14.9656%	13.8893%	15266	109912	158317	-156	0			6.9656%			0				5107	160817								0	0	0		0		12659	13.8893%	1	0	17610	2451	49	0	-156	0	0	0		0	15266	0	0	15266	0	0	0	0	0	0	0	0	0	1183	0	2500	0			
760854																																																																																						106441	6567	6567	8.5417%	16.0711%	15.0796%	99874	662313	1169247	-33667	0			8.0711%			0				89180	1169247								0	0	0		0		10694	15.0796%	1	0	66207	0	0	0	-33667	0	0	0		0	99874	0	0	99874	0	0	0	0	0	0	0	0	0	6567	0	0	0			
760939																																																																																						8298	622	622	9.9340%	16.7244%	15.4708%	7676	49616	77270	-540	0			8.7244%			0				5014	77270								0	0	0		0		2396	14.9347%	1	0	6870	0	0	0	-540	0	0	0		0	7410	0	0	7410	266	0	0	266	0	266	0	0	0	622	0	0	0			
760957																																																																																						10124	828	828	6.8415%	9.9987%	9.1810%	9296	101253	135876	-3598	0			1.9987%	103	0	0				1596	135876								0	0	0		0		7700	9.1810%	1	0	5698	0	0	0	-3598	0	0	0		0	9296	0	0	9296	0	0	0	0	0	0	0	0	0	828	0	0	0			
761244																																																																																						49667	4030	4030	9.6592%	15.2839%	14.0438%	45637	324963	472474	-6368	0			7.2839%			0				38537	472474								0	0	0		0		7100	14.0438%	1	0	39269	0	0	0	-6368	0	0	0		0	45637	0	0	45637	0	0	0	0	0	0	0	0	0	4030	0	0	0			
761459																																																																																						38452	2723	2723	9.5200%	15.2950%	14.2118%	35729	251403	375306	-3261	0			7.2950%			0				5509	384663								0	0	0		0		39577	14.2118%	1	0	41825	8977	380	0	-3261	0	0	0		0	35729	0	0	35729	0	0	0	0	0	0	0	0	0	2723	0	9357	0			
761543																																																																																				457255	0				12.7164%			56072		440943	-4880	0						0	0	0	0	50454	442443	0	0.0000%	87728	0	4100	91828	20.0824%	0	0	0	0	1		7118		1	0	52692	1500	0	0	-4880	0	0	0		0	56072	0	0	56072	0	0	0	0	0	0						1500	0	0		
761806																																																																																						7684411	696039	696039	9.1059%	13.8056%	12.5551%	6988372	55661677	76745277	-449401	0			5.8056%			0				2401733	79838764								0	0	0		0		7680126	12.5551%	1	0	9632458	2841141	246277	6069	-423737	524	-26188	0		0	6988372	0	0	6988372	0	0	0	0	0	0	0	0	0	696039	0	3093487	0			
761833																																																																																						19151	2349	2349	7.8751%	10.4714%	9.1870%	16802	182889	213355	-4138	0			2.4714%	1090		0				-5945	213355								0	0	0		0		22747	9.1870%	1	0	12664	0	0	0	-4138	0	0	0		0	16802	0	0	16802	0	0	0	0	0	0	0	0	0	2349	0	0	0			
761851																																																																																						49901	4521	4521	8.5850%	11.6458%	10.5907%	45380	428488	528594	-4952	0			3.6458%			0				20850	529564								0	0	0		0		25500	10.5907%	1	0	41398	794	176	0	-4952	0	0	0		0	45380	0	0	45380	0	0	0	0	0	0	0	0	0	4521	0	970	0			
761954																																																																																						21771	1559	1559	9.5065%	14.7975%	13.7379%	20212	147126	212613	-1110	0			6.7975%			0				11212	212613								0	0	0		0		9000	13.7379%	1	0	19102	0	0	0	-1110	0	0	0		0	20212	0	0	20212	0	0	0	0	0	0	0	0	0	1559	0	0	0			
762045																																																																																						25634	2906	2906	9.2503%	11.0871%	9.8302%	22728	231206	245701	0	0			3.0871%			0				14271	245701								0	0	0		0		8457	9.8302%	1	0	22728	0	0	0	0	0	0	0		0	22728	0	0	22728	0	0	0	0	0	0	0	0	0	2906	0	0	0			
762447																																																																																						883533	69433	69433	11.0006%	14.5794%	13.4336%	814100	6060165	7400480	-135348	0			6.5794%			0				357828	7606053								0	0	0		0		661845	13.4336%	1	0	884325	181628	23945	0	-135348	0	0	0		0	814100	0	0	814100	0	0	0	0	0	0	0	0	0	69433	0	205573	0			
762474																																																																																						341523	32663	32663	9.9839%	12.0169%	10.8676%	308860	2842034	3093594	-6917	0			4.0169%			0				211941	3100730								0	0	0		0		104056	10.8676%	1	0	309080	6799	160	178	-5386	335	-1866	0		0	308860	0	0	308860	0	0	0	0	0	0	0	0	0	32663	0	7136	0			
762773																																																																																						52498	2058	2058	15.9144%	33.1854%	31.8845%	50440	158196	316945	0	0			25.1854%			0				53969	322474								0	0	0		0		2000	31.8845%	1	0	55969	0	0	0	0	0	0	0		0	55969	5529	5529	50440	0	0	0	0	5529	0	0	0	0	2058	0	5529	0			
763211																																																																																						26177	1561	1561	9.1282%	16.1659%	15.2019%	24616	161927	269670	-12810	0			8.1659%			0				7116	274164								0	0	0		0		21994	15.2019%	1	0	16300	4403	0	91	-12810	0	0	0		0	24616	0	0	24616	0	0	0	0	0	0	0	0	0	1561	0	4494	0			
763677																																																																																						173035	10781	10781	10.5782%	20.1552%	18.8994%	162254	858514	1533856	-27446	0			12.1552%			0				117644	1535056								0	0	0		0		45810	18.8994%	1	0	136008	1200	0	0	-27446	0	0	0		0	162254	0	0	162254	0	0	0	0	0	0	0	0	0	10781	0	1200	0			
763930																																																																																				745192	0				9.2603%			69443		749899	-9568	0						1	0	0	0	17275	749899	0	0.0000%	78743	0	1399	80142	10.7545%	0	0	0	0	1		52168		1	0	59875	0	0	0	-9568	0	0	0		0	69443	0	0	69443	0	0	0	0	0	0						0	0	7028		
764030																																																																																						3256776	270302	344302	11.5773%	15.1382%	13.5378%	2912474	21513586	25156780	-14430	0			7.1382%			0				1588325	26158349								0	0	0		0		2325718	13.5378%	1	0	3899613	951147	43992	6430	-14430	0	0	0		0	2912474	0	0	2912474	0	0	0	0	0	0	74000	0	0	344302	0	1001569	0			
764058																																																																																						77654	8262	8262	8.8106%	11.7752%	10.5224%	69392	659470	787600	-14687	0			3.7752%			0				6017	789928								0	0	0		0		65703	10.5224%	1	0	57033	162	2166	0	-14253	-434	0	0		0	69392	0	0	69392	0	0	0	0	0	0	0	0	0	8262	0	2328	0			
764067																																																																																				137389	0				12.1436%			17227		141861	-6908	0						0	0	0	0	14533	141861	0	0.0000%	8010	0	0	8010	5.8302%	0	0	0	0	1		2694		1	0	10319	0	0	0	-6908	0	0	0		0	17227	0	0	17227	0	0	0	0	0	0						0	0	0		
764142																																																																																				153345	0				9.6623%			14563		150720	-3638	0						0	0	0	0	8402	151854	0	0.0000%	1364	0	1168	2532	1.6512%	0	0	0	0	1		7294		1	0	12058	1091	0	42	-3638	0	0	0		0	14563	0	0	14563	0	0	0	0	0	0						1134	0	16613		
764151																																																																																						6814	333	333	11.8713%	23.1848%	22.0517%	6481	29390	54594	-271	0			15.1848%			0				4481	54594								0	0	0		0		2000	22.0517%	1	0	6210	0	0	0	-271	0	0	0		0	6481	0	0	6481	0	0	0	0	0	0	0	0	0	333	0	0	0			
764816																																																																																						26398	2711	2711	8.2229%	12.1914%	10.9394%	23687	216529	288063	-442	0			4.1914%			0				17527	288063								0	0	0		0		6160	10.9394%	1	0	23245	0	0	0	-442	0	0	0		0	23687	0	0	23687	0	0	0	0	0	0	0	0	0	2711	0	0	0			
765318																																																																																						21108	1793	1793	9.2988%	14.7352%	13.4835%	19315	143249	207714	-242	0			6.7352%			0				8706	209884								0	0	0		0		12779	13.4835%	1	0	21243	2170	0	0	-242	0	0	0		0	19315	0	0	19315	0	0	0	0	0	0	0	0	0	1793	0	2170	0			
765354																																																																																						17624	0	0	12.3940%	29.4445%	29.4445%	17624	59855	142198	-4240	0			21.4445%			0				17324	142198								0	0	0		0		300	29.4445%	1	0	13384	0	0	0	-4240	0	0	0		0	17624	0	0	17624	0	0	0	0	0	0	0	0	0	0	0	0	0			
765505																																																																																				1302156	0				11.5113%			150872		1310642	-9206	0						0	0	0	0	150862	1310642	0	0.0000%	107284	0	4556	111840	8.5888%	0	0	0	0	1		10		1	0	141666	0	0	0	-9206	0	0	0		0	150872	0	0	150872	0	0	0	0	0	0						0	0	47963		
